Species	GF	Decid_Evergreen	Needle_Broadlf	C3C4	N2_fixer	LL	LMA	Nmass	Pmass	Amass	Gs
Salix_purpurea	S	D	NA	NA	NA	NA	7.556653029	NA	NA	NA	NA
Salix_repens	H	NA	NA	NA	N	NA	6.348487315	NA	NA	NA	NA
Salix_reticulata	S	D	B	C3	N	1.744211342	7.072177546	NA	NA	8.406834953	10.31899427
Salix_reticulata	S	D	B	C3	N	1.662154176	8.151617019	1.256035811	NA	NA	NA
Salix_reticulata	S	D	B	C3	N	1.546456947	7.677677254	1.427644463	NA	NA	NA
Salix_rosmarinifolia	S	D	NA	NA	NA	NA	7.54729559	NA	NA	NA	NA
Salix_sp	V	E	NA	NA	N	NA	7.936326676	1.318456592	NA	NA	NA
Salix_starkeana	S	D	NA	NA	NA	NA	6.885508087	NA	NA	NA	NA
Salix_triandra	S	D	NA	NA	NA	NA	6.80039057	NA	NA	NA	NA
Salix_viminalis	S	D	NA	NA	NA	NA	6.543824598	NA	NA	NA	NA
Salvia_pitcheri	H	NA	NA	C3	N	NA	NA	NA	NA	NA	17.4378556
Sambucus_mexicana	S	D	B	C3	N	1.867395352	7.381670736	1.497803947	0.473501594	9.77668041	13.41669732
Sambucus_nigra	S	D	NA	NA	N	NA	5.561336918	1.685043955	0.541371422	NA	NA
Sambucus_nigra	S	D	NA	NA	N	NA	5.708401732	NA	NA	NA	NA
Sambucus_racemosa	S	D	NA	NA	NA	NA	5.372220035	NA	NA	NA	NA
Sanguinaria_canadensis	H	NA	B	C3	N	1.825876218	4.452630155	2.073348203	NA	11.09550621	10.1559865
Sanguisorba_minor	H	D	B	C3	N	1.624778226	5.541128997	1.380401463	NA	10.17148923	NA
Sanguisorba_minor	H	D	B	C3	N	NA	5.76627755	1.435168097	NA	NA	NA
Sanguisorba_officinalis	H	NA	NA	NA	N	NA	4.41187531	1.318456592	NA	NA	NA
Santalum_acuminatum	T	E	B	C3	N	3.444701405	12.11224574	0.999417958	0.303061348	3.720985031	8.277150844
Sapindus_mykorossi	T	D	B	NA	N	NA	5.580795266	1.613759412	0.649340351	NA	NA
Sapindus_saponaria	T	D	B	C3	N	2.658397786	5.541128997	1.57145894	0.428998883	NA	NA
Sapium_aucuparium	T	NA	NA	NA	N	2.063236507	NA	1.623038223	NA	NA	NA
Sapium_discolor	T	NA	NA	NA	NA	NA	6.347224334	NA	NA	NA	NA
Saraca_indica	T	E	B	NA	Y	NA	7.003795841	1.362920968	0.507742573	NA	NA
Sarracenia_purpurea	H	E	B	C3	N	4.380317694	8.225260515	1.058555086	NA	3.888155369	8.656950221
Sarracenia_purpurea	H	E	B	C3	N	4.380317694	6.993822012	1.038135689	0.342809262	4.363422369	NA
Saussurea_gossypiphora	H	NA	NA	NA	NA	NA	6.287608113	1.637182595	NA	11.29219315	NA
Saussurea_salsa	H	NA	NA	NA	NA	NA	6.532534347	NA	NA	NA	NA
Saxegothaea_conspicua	T	E	B	C3	N	4.741257997	8.230982578	0.912547645	NA	5.233804413	6.814673073
Saxegothaea_conspicua	T	E	B	C3	N	5.468312152	8.36270684	1.02981974	NA	NA	NA
Saxifraga_hirculus	H	NA	NA	NA	NA	NA	6.927557277	NA	NA	NA	NA
Scabiosa_atropurpurea	H	NA	B	C3	N	NA	6.826545443	1.483510742	NA	NA	NA
Scabiosa_atropurpurea	H	NA	B	C3	N	NA	6.826545443	1.557533259	NA	NA	NA
Scabiosa_atropurpurea	H	NA	B	C3	N	NA	6.486131172	1.604438733	NA	NA	NA
Scaevola_taccada	S	NA	NA	NA	NA	NA	6.53044455	NA	NA	NA	NA
Schima_brevifolia	T	E	B	C3	N	NA	9.059922567	1.09059921	NA	4.195054295	NA
Schizachyrium_scoparium	G	NA	B	C4	N	1	5.35237739	1.193685548	NA	11.8377279	9.04678854
Schizachyrium_scoparium	G	NA	B	C4	N	1.460851903	6.178175817	1.017179234	NA	11.2964624	9.184193827
Schleichera_oleosa	T	D	B	NA	N	NA	6.753700289	1.287694012	0.752769162	NA	NA
Scholtzia_involucrata	S	E	B	C3	N	3.949730988	9.480066396	1.122184903	NA	6.67168766	12.43964426
Schyzachyrium_scoparius	G	NA	NA	C4	N	NA	NA	NA	NA	NA	11.14515567
Scolopia_crassipes	T	NA	NA	NA	N	NA	7.997917906	1.142865732	0.341228136	NA	NA
Scolopia_mundii	T	NA	B	C3	N	NA	8.114600405	1.171944085	NA	NA	NA
Scolopia_zeyheri	T	NA	B	C3	N	NA	9.534580177	1.297950742	NA	NA	NA
Scrophularia_pamirica	H	NA	NA	NA	NA	NA	6.475697746	NA	NA	NA	NA
Scyphiphora_hydrophyllacea	T	NA	NA	NA	NA	NA	8.945173675	NA	NA	NA	NA
Sedum_acre	H	NA	NA	NA	N	NA	9.984461112	1.198618924	NA	NA	NA
Sedum_purpureum	H	NA	NA	NA	N	NA	6.087149891	1.48538242	NA	NA	NA
Semecarpus_anacardium	T	D	B	NA	N	NA	6.217508558	1.300112878	0.584147358	NA	NA
Senecio_comosus	H	NA	NA	NA	N	1.698466196	6.209465384	1.765090077	NA	NA	NA
Senecio_incanus	H	NA	B	C3	N	NA	6.193338192	1.362920968	NA	NA	NA
Senecio_krascheninnikovii	H	NA	NA	NA	NA	NA	5.91461746	NA	NA	NA	NA
Senna_artemisioides_1lft	S	E	N	C3	Y	3.625220441	12.71389629	1.347172262	0.332082147	4.527221907	8.853302709
Senna_artemisioides_3lft	S	E	N	C3	Y	3.725161759	11.59635699	1.269534704	0.342809262	5.478502172	11.15837095
Serratula_procumbens	H	NA	NA	NA	NA	NA	6.786068886	NA	NA	NA	NA
Serruria_fasciflora	S	E	N	NA	NA	NA	11.11581698	0.918594174	0.165003579	NA	NA
Serruria_fucifolia	S	E	N	NA	NA	NA	11.12332618	1.179029774	0.279716378	NA	NA
Serruria_hirsuta	S	E	N	NA	NA	NA	9.870588956	0.866258987	0.207164334	NA	NA
Serruria_nervosa	S	E	B	NA	NA	NA	10.78368477	0.949159962	0.248222859	NA	NA
Serruria_sp	S	E	N	NA	NA	NA	9.778826594	0.944194041	0.254134049	NA	NA
Shorea_argentifolia	T	E	B	C3	N	NA	5.289029441	1.383227721	NA	7.591297414	NA
Shorea_robusta	T	E	B	NA	N	3.046347562	7.304999355	1.342409624	0.383426507	NA	NA
Sibbaldia_procumbens	H	D	B	C3	N	NA	5.867198872	1.312379113	NA	NA	NA
Sibbaldia_procumbens	H	D	B	C3	N	1.219120405	6.064854768	1.585496873	NA	NA	NA
Sibbaldia_tetrandra	H	NA	NA	NA	NA	NA	7.024401435	NA	NA	NA	NA
Sideroxylon_inerme	T	NA	B	C3	N	NA	9.775123075	1.30932658	NA	NA	NA
Sideroxylon_inerme	T	NA	B	C3	N	NA	8.595126005	NA	NA	NA	NA
Sieversia_pentapetala	S	D	NA	NA	N	1.39069238	5.992357968	1.51433038	NA	NA	NA
Silene_graminifolia	H	NA	NA	NA	NA	NA	5.562253565	NA	NA	NA	NA
Silene_mollisima	S	E	B	C3	N	NA	6.269462163	1.75677736	NA	10.30485234	10.70552264
Silene_thysanodes	H	NA	NA	NA	N	2.4166357	6.52121862	1.53935541	NA	NA	NA
Silphium_integrifolium	H	NA	B	C3	N	1.825876218	6.920572174	1.246211424	NA	7.881025139	14.5767515
Silphium_terebinthinaceum	H	NA	B	C3	N	1.611428826	6.528311663	1.17159081	NA	9.421912078	16.26271584
Simarouba_amara	T	NA	NA	NA	N	2.821945379	NA	1.451956566	NA	NA	NA
Simarouba_glauca	T	E	NA	NA	N	2.94226957	NA	NA	NA	NA	9.764502355
Simmondsia_chinensis	S	E	NA	NA	N	NA	9.913955743	1.265492377	NA	NA	NA
Smelowskia_pectinata	H	NA	NA	NA	NA	NA	5.011440045	NA	NA	NA	NA
Smilax_aspera	T	D	NA	NA	N	NA	7.604378131	1.402780718	NA	NA	NA
Solanum_dulcamara	V	D	NA	NA	N	NA	4.165016769	1.792437787	0.597450665	NA	NA
Solanum_ferocissium	S	E	B	C3	N	2.248831555	6.529560472	1.672290438	0.41227831	8.641203635	7.835539078
Solanum_straminifolia	T	NA	B	C3	N	1.351249873	4.671654241	1.809926193	NA	13.17163803	24.33728637
Solanum_umbelliferum	S	D	B	C3	N	NA	6.705982242	NA	NA	NA	NA
Solidago_canadensis	H	NA	NA	NA	NA	NA	5.299230069	NA	NA	NA	NA
Solidago_missouriensis	H	NA	NA	C3	N	NA	NA	NA	NA	NA	16.04754437
Solidago_nemoralis	H	NA	B	C3	N	NA	8.054139216	1.219763621	NA	8.557516014	14.6032081
Solidago_rigida	H	NA	B	C3	N	1.351249873	7.136618335	1.189674718	NA	9.012901825	12.74258656
Solidago_rigida	H	NA	B	C3	N	1.614875263	7.889253751	1.109382685	NA	8.229166384	15.00556152
Solidago_virgaurea	H	NA	B	C3	N	NA	4.759604417	1.579382053	NA	NA	NA
Sonchus_arvensis	H	NA	NA	NA	NA	NA	5.433067883	NA	NA	NA	NA
Sonneratia_alba	T	NA	NA	NA	NA	NA	9.100317936	NA	NA	NA	NA
Sophiopsis_annua	H	NA	NA	NA	NA	NA	6.684694448	NA	NA	NA	NA
Sophora_chrysophylla	T	NA	NA	C3	Y	NA	7.847392705	1.585496873	0.438713481	6.224913978	8.363287914
Sorbaria_sorbifolia	S	D	NA	NA	NA	NA	4.995442684	NA	NA	NA	NA
Sorbus_alnifolia	T	D	B	C3	N	NA	6.885508087	NA	NA	7.228531234	NA
Sorbus_aria	T	D	NA	NA	NA	NA	6.92057218	NA	NA	NA	NA
Sorbus_aucuparia	T	D	B	C3	N	NA	6.401927845	1.49563064	0.478946323	NA	NA
Sorbus_aucuparia	T	D	B	C3	N	NA	6.034828606	1.332432592	NA	NA	NA
Sorbus_aucuparia	T	D	B	C3	NA	NA	6.169044326	NA	NA	NA	NA
Sorbus_commixta	T	D	B	C3	N	2.041103398	6.464252216	NA	NA	7.404910383	NA
Sorbus_intermedia	T	D	NA	NA	NA	NA	6.850209845	NA	NA	NA	NA
Sorghastrum_nutans	G	NA	B	C4	N	1.351249873	5.717265605	1.341291733	NA	11.26391132	8.559385837
Sorghastrum_nutans	G	NA	B	C4	N	1.338306953	7.26426165	1.153746877	NA	12.07635735	11.01958034
Sorghastrum_nutans	G	NA	NA	C4	N	NA	NA	NA	NA	NA	11.20580279
Soymida_febrifuga	T	D	B	NA	N	NA	8.393258112	1.160927335	0.333901242	NA	NA
Sparganium_erectum	H	NA	NA	NA	N	NA	5.683395823	1.561530491	NA	NA	NA
Spartothamnella_puberula	S	E	B	C3	N	2.656800246	7.138947797	1.602825616	0.398192886	8.055538205	8.779829378
Spathodea_companulata	T	E	B	NA	N	NA	7.506570896	1.330503323	0.463220971	NA	NA
Spergula_arvensis	H	NA	NA	NA	N	NA	7.058570198	1.602062259	NA	NA	NA
Spergularia_rubra	H	NA	NA	NA	N	NA	6.757306777	1.541828872	NA	NA	NA
Spiraea_alba	S	NA	B	C3	N	2.177442995	6.749369811	1.37446331	0.386438719	8.724175846	NA
Spiraea_tomentosa	S	NA	B	C3	N	2.177442995	6.530061214	1.30932658	0.483916866	9.101832389	NA
Spiraea_tomentosa	S	NA	B	C3	NA	NA	5.780483514	NA	NA	NA	NA
Spondias_mangifera	T	D	B	NA	N	NA	6.603615489	1.278276476	0.438713481	NA	NA
Spondias_radlkoferi	T	D	NA	NA	N	NA	6.424501844	1.163783378	0.386887919	NA	NA
Spondias_radlkoferi	T	D	NA	NA	N	1.958341336	NA	1.526909677	NA	NA	NA
Sporobolus_heterolepis	G	NA	NA	C4	N	NA	NA	NA	NA	NA	11.37194372
Stachys_officinalis	H	NA	B	C3	N	NA	5.944795053	1.372590528	NA	NA	NA
Stellaria_media	H	NA	NA	NA	N	NA	4.430669567	1.815928842	NA	NA	NA
Stellaria_winkleri	H	NA	NA	NA	NA	NA	5.172999408	NA	NA	NA	NA
Stemmadenia_donnell-smithii	T	E	NA	NA	N	NA	5.613659367	1.420244832	0.398084783	NA	NA
Sterculia_alata	T	D	B	NA	N	NA	6.972738551	1.430372424	0.497097048	NA	NA
Sterculia_colorata	T	D	B	NA	N	NA	7.020972639	1.242945473	0.474863685	NA	NA
Stipa_orientalis	G	NA	NA	NA	NA	NA	4.689411601	NA	NA	NA	NA
Stipa_spartea	G	NA	B	C3	N	NA	8.574062446	1.293922852	NA	10.98538184	17.75726941
Stirlingia_latifolia	S	E	B	C3	N	4.3033444	11.7403612	0.967615709	NA	5.970050775	14.31785627
Strombosia_scheffleri	T	E	NA	NA	N	NA	NA	1.578327959	NA	NA	NA
Strychnos_decussata	T	NA	B	C3	N	NA	7.255179964	1.472868412	NA	NA	NA
Strychnos_decussata	T	NA	B	C3	N	NA	NA	1.687462704	NA	NA	NA
Strychnos_gerrardii	T	NA	B	C3	N	NA	7.300967586	1.25819964	NA	NA	NA
Strychnos_henningsii_ssp_gerrardii	T	NA	B	C3	N	NA	7.953861654	1.289254898	NA	NA	NA
Strychnos_nuxvomica	T	D	B	NA	N	NA	6.713862161	1.519378381	0.383426507	NA	NA
Stylidium_sp	H	NA	B	C3	N	1.817923991	7.771943672	1.299804288	NA	7.223996796	9.903632352
Styphelia_tameiameiae	S	E	NA	C3	N	NA	10.10475832	0.917423439	0.135335283	NA	NA
Styrax_camporum	T	NA	B	C3	N	NA	10.19819362	1.239668305	NA	4.908972274	NA
Suaeda_olufsenii	H	NA	NA	NA	NA	NA	9.597482008	NA	NA	NA	NA
Succisa_pratensis	H	NA	NA	NA	N	NA	5.980853711	NA	NA	NA	NA
Suregada_zanzibariensis	T	NA	B	C3	N	NA	8.981611506	1.514077404	NA	NA	NA
Swartzia_simplex	T	E	NA	NA	Y	5.372220035	NA	1.511798141	NA	NA	NA
Swertia_acaulis	H	NA	NA	NA	NA	NA	6.072747512	1.47223026	NA	8.900609484	NA
Swertia_marginata	H	NA	NA	NA	NA	NA	5.69040008	NA	NA	NA	NA
Swida_sanguinea	S	D	NA	NA	NA	NA	5.313473971	NA	NA	NA	NA
Swietinia_mahogoni	T	D	B	NA	N	NA	6.878467309	1.199426574	0.351425517	NA	NA
Symphoricarpos_orbiculatus	S	NA	NA	C3	N	NA	NA	NA	NA	NA	12.82738241
Symplocos_prunifolia	T	E	B	NA	N	3.508794408	NA	NA	NA	NA	NA
Syncarpia_glomulifera	T	E	B	C3	N	3.894654813	8.777274422	0.992918864	0.247105475	5.807230195	7.590131853
Synoum_glandulosum	T	E	B	C3	N	2.916625985	7.130529479	1.222041732	0.341051866	6.465811505	6.569185085
Syringa_vulgaris	S	D	NA	NA	NA	NA	6.087149891	NA	NA	NA	NA
Syzygium_confertum	T	E	B	C3	N	NA	7.834425663	1.141567102	NA	5.323259789	NA
Syzygium_cumini	T	E	B	NA	N	3.046347562	8.455476774	1.354179935	0.383426507	NA	NA
Syzygium_eucalyptoides_ssp_bleeseri	T	E	B	C3	N	2.86646179	8.185570497	1.066580769	0.303061348	6.169044326	NA
Syzygium_houttuynii	T	E	B	C3	N	NA	9.546315388	1.106038337	NA	3.648785818	NA
Syzygium_jambos	T	E	B	NA	N	NA	7.863295621	1.139208552	0.351425517	NA	NA
Syzygium_sp1	T	E	B	C3	N	NA	6.183587447	1.185608566	NA	5.604643154	NA
Syzygium_sp2	T	E	B	C3	N	NA	9.59286124	1.278718076	NA	3.335580795	NA
Syzygium_suborbiculare	T	E	B	C3	N	2.658397786	8.522140175	1.082400485	0.300995655	6.778893258	NA
Tabebuia_billbergiana	T	D	B	NA	N	2.177442995	5.579521844	1.437162854	0.478284799	NA	NA
Tabebuia_chrysantha	T	D	B	C3	N	2.59670286	5.205688561	1.574157459	0.456218725	NA	NA
Tabebuia_rosea	T	NA	NA	NA	N	2.467215007	NA	1.446599829	NA	NA	NA
Tabernaemontana_coronaria	S	E	B	NA	N	NA	5.712890606	1.847515608	0.76520903	NA	NA
Tachigali_versicolor	T	E	NA	NA	Y	3.902931104	NA	1.424909694	NA	NA	NA
Tanacetum_vulgare	H	NA	B	C3	N	NA	5.111248857	1.464056923	NA	NA	NA
Tanacetum_vulgare	H	NA	B	C3	N	NA	5.413614398	1.52714389	NA	NA	NA
Taraxacum_alpinum	H	NA	B	C3	N	1.399944114	4.769764775	1.597352115	NA	11.74516372	NA
Taraxacum_dissectum	H	NA	NA	NA	NA	NA	5.923185954	NA	NA	NA	NA
Taraxacum_leucantum	H	NA	NA	NA	NA	NA	6.189297838	NA	NA	NA	NA
Taraxacum_officinale	H	NA	B	C3	N	1.399944114	4.648548258	1.744211342	NA	16.79402306	NA
Taraxacum_officinale	H	NA	B	C3	N	NA	4.56543564	1.825876218	NA	NA	NA
Tarenna_fragrans	S	NA	NA	NA	NA	NA	7.270337008	NA	NA	NA	NA
Taxodium_distichum	T	NA	N	C3	N	2.254466493	8.230982578	1.078473873	NA	6.120079006	11.5733648
Taxus_baccata	T	E	NA	NA	N	NA	7.957895994	1.458764048	0.511747165	NA	NA
Taxus_baccata	T	E	NA	NA	N	NA	6.636940133	NA	NA	NA	NA
Teclea_gerrardii	T	NA	B	C3	N	NA	6.819146877	1.735344484	NA	NA	NA
Teclea_natalensis	T	NA	B	C3	N	NA	6.534717237	1.767367152	NA	NA	NA
Teclea_natalensis	T	NA	B	C3	N	NA	5.893888013	1.819916292	NA	NA	NA
Teclea_nobilis	T	E	NA	NA	N	NA	NA	1.580722304	NA	NA	NA
Tectona_grandis	T	D	B	NA	N	NA	8.423089556	1.192546884	0.463220971	NA	NA
Terminalia_alata	T	D	B	NA	N	2.718281828	7.606306495	1.182129337	0.41227831	NA	NA
Terminalia_arjuna	T	D	B	NA	N	NA	8.313941754	1.178630128	0.486145946	NA	NA
Terminalia_arostrata	T	E	B	NA	N	NA	10.55444738	1.028983326	NA	NA	NA
Terminalia_bellirica	T	D	B	NA	N	NA	8.998021574	0.936597596	0.609662337	NA	NA
Terminalia_canescens	T	E	B	NA	N	NA	9.807645913	0.981538058	NA	NA	NA
Terminalia_catappa	T	NA	NA	NA	NA	NA	6.492400923	NA	NA	NA	NA
Terminalia_chebula	T	D	B	NA	N	NA	6.502302031	1.333492886	0.566297208	NA	NA
Terminalia_ferdinandiana	T	D	B	C3	N	2.046238733	7.42137838	1.195993173	0.351425517	7.193140428	NA
Terminalia_ferdinandiana	T	D	B	C3	N	1.976329304	8.011851698	1.199426574	0.335707518	7.640199806	NA
Terminalia_microcarpa	T	D	B	C3	N	2.328206061	6.826545443	1.430372424	0.46084629	9.232376317	NA
Terminalia_sericea	T	NA	NA	NA	N	NA	NA	NA	NA	NA	NA
Tetragastris_panamensis	T	E	NA	NA	N	3.902931104	NA	1.213033926	NA	NA	NA
Teuchrium_chamaedrys	S	E	B	C3	N	2.045302026	6.593317576	1.348226173	NA	5.619690666	NA
Teuchrium_chamaedrys	S	E	B	C3	N	2.347493388	6.325973669	1.384605252	NA	10.15986191	NA
Thalictrum_simplex	H	NA	NA	NA	N	NA	5.17810205	1.491338027	NA	NA	NA
Thespesia_populnea	T	NA	NA	NA	NA	NA	6.426536421	NA	NA	NA	NA
Thevetia_paruviana	T	E	B	NA	N	NA	6.433600989	1.327504984	0.41227831	NA	NA
Thlaspi_arvense	H	NA	NA	NA	N	NA	4.990095377	1.833783585	NA	NA	NA
Thuja_occidentalis	T	E	N	C3	N	5.372220035	10.46781034	0.887642322	NA	4.504829206	9.135679802
Thuja_occidentalis	T	E	N	C3	N	3.508794408	NA	1.113167961	0.409511608	4.532161184	NA
Thymus_polytrichus	S	E	NA	NA	N	NA	6.023814351	1.235555909	0.47790625	NA	NA
Thymus_vulgaris	S	E	B	C3	N	2.159207838	6.668499058	1.344065556	NA	6.840646417	NA
Tibouchina_stenocarpa	T	NA	B	C3	N	NA	8.44466967	1.229768421	NA	8.708964137	NA
Tilia_americana	T	D	B	C3	N	NA	5.696936715	1.611428826	0.649340351	NA	NA
Tilia_americana	T	D	B	C3	N	NA	6.196029855	1.583111933	NA	NA	NA
Tilia_cordata	T	D	B	C3	N	1.976247807	5.27060243	1.312379113	0.565638555	6.844894644	7.731655295
Tilia_cordata	T	D	B	C3	N	NA	6.555089533	1.457287684	NA	NA	NA
Tilia_cordata	T	D	B	C3	N	NA	4.081808624	NA	NA	NA	NA
Tilia_japonica	T	D	B	C3	N	NA	6.483313484	1.462593518	NA	7.624628867	NA
Tilia_maximowicziana	T	D	B	C3	N	NA	6.76091076	NA	NA	6.960419437	NA
Tocoyena_formosa	T	NA	B	C3	N	NA	9.012972283	1.30932658	NA	5.016757741	NA
Tofieldia_coccinea	H	NA	NA	NA	N	1.744211342	8.417675898	1.082400485	NA	NA	NA
Tofieldia_pusilla	H	NA	NA	NA	N	1.744211342	6.406624265	1.327504984	NA	NA	NA
Toxicodendron_diversiloba	S	D	B	C3	N	1.850624919	6.692583681	1.344774428	0.495384465	9.188934607	10.26458889
Trattinickia_aspera	T	NA	NA	NA	N	2.313702582	NA	1.416664072	NA	NA	NA
Trema_cannabina	S	NA	NA	NA	NA	NA	6.43058851	NA	NA	NA	NA
Trema_micrantha	T	E	NA	NA	N	NA	5.808208585	1.433908675	0.440171063	NA	NA
Trema_micrantha	T	E	NA	NA	N	2.254466493	NA	1.585496873	NA	NA	NA
Trema_orientalis	T	NA	B	C3	N	NA	7.228158204	1.72086217	NA	NA	NA
Trema_tomentosa	T	NA	NA	NA	N	NA	5.421485376	NA	NA	10.11346011	NA
Trema_tomentosa	T	NA	NA	NA	NA	NA	6.526181075	NA	NA	NA	NA
Trichilia_cipo	T	E	NA	NA	N	4.504829206	NA	1.368707988	NA	NA	NA
Trichilia_martiana	T	E	NA	NA	N	NA	5.95993739	1.399982496	0.471178753	NA	NA
Trichocladus_crinitus	T	NA	B	C3	N	NA	8.233733842	1.149410518	NA	NA	NA
Trichocladus_ellipticus	T	NA	B	C3	N	NA	9.119539303	1.152664779	NA	NA	NA
Trichocladus_ellipticus	T	NA	B	C3	N	NA	9.244471238	1.176875439	NA	NA	NA
Trichophorum_caespitos	G	NA	NA	NA	N	1.744211342	8.96317573	1.446599829	NA	NA	NA
Trichoscypha_patens	T	E	NA	NA	N	NA	NA	1.229768421	NA	NA	NA
Trichospermum_mexicanum	T	E	NA	NA	N	NA	7.250341441	1.292680211	0.3843334	NA	NA
Trientalis_europaea	H	NA	NA	NA	N	NA	3.850892205	1.750509039	NA	NA	NA
Trifolium_angustifolium	H	NA	B	C3	Y	NA	5.277963202	1.668501837	NA	NA	NA
Trifolium_pratense	H	NA	B	C3	Y	NA	4.898023349	1.765090077	NA	NA	NA
Trifolium_pratense	H	NA	B	C3	Y	NA	4.084058996	1.961426911	NA	NA	NA
Trifolium_pratense	H	NA	B	C3	Y	NA	5.134821324	NA	NA	NA	NA
Trifolium_pratense	H	NA	B	C3	Y	NA	5.604322617	NA	NA	NA	NA
Trifolium_repens	H	NA	B	C3	Y	1.35285641	4.619066859	1.921704425	NA	14.61336711	NA
Trifolium_repens	H	NA	B	C3	Y	NA	4.963246145	1.710111277	NA	NA	NA
Trifolium_repens	H	NA	B	C3	Y	NA	4.72405819	1.748413089	NA	NA	NA
Trigonobalanus_verticillatus	T	E	B	C3	N	NA	7.284360062	1.202262269	NA	5.698461181	NA
Trillium_grandiflora	H	NA	B	C3	N	1.765090077	4.251754766	2.039387875	NA	10.17716297	14.85149518
Triodia_scabra	G	E	N	C4	N	NA	13.28030894	0.945995631	0.28150467	4.648440576	6.787136134
Tristaniopsis_clementis	T	E	B	C3	N	NA	8.187641988	1.05425146	NA	5.88386459	NA
Tristaniopsis_whiteana	T	NA	NA	NA	NA	NA	8.391851475	NA	NA	NA	NA
Trollius_europaeus	H	NA	B	C3	N	NA	4.736783927	1.488417488	NA	NA	NA
Trollius_europaeus	H	NA	B	C3	N	NA	5.106059006	1.859180975	NA	NA	NA
Trophis_mexicana	T	E	NA	NA	N	NA	6.088696862	1.254327917	0.389494821	NA	NA
Tsuga_canadensis	T	E	N	C3	N	5.918903726	8.071261915	0.995644707	NA	5.167890201	8.578157207
Turpinia_insignis	T	E	B	NA	N	3.222835994	6.593317576	1.20965077	NA	NA	NA
Turpinia_occidentalis	T	E	NA	NA	N	NA	6.74197995	1.049634285	0.325797843	NA	NA
Typha_latifolia	H	NA	NA	NA	N	NA	8.138833895	1.644778505	NA	NA	NA
Uapaca_staudtii	T	E	NA	NA	N	NA	NA	1.252710097	NA	NA	NA
Ulex_europaeus	S	E	NA	NA	Y	NA	7.039006023	1.654982911	0.553665306	NA	NA
Ulex_gallii	S	E	NA	NA	Y	NA	8.494661547	1.424909694	0.453219141	NA	NA
Ulmus_americana	T	D	B	C3	N	2.145618796	7.970288688	1.330503323	NA	7.881025139	14.25426062
Ulmus_americana	T	D	B	C3	N	2.177442995	6.395362615	1.333492886	0.42970173	6.603912301	NA
Ulmus_americana	T	D	B	C3	N	NA	6.128208766	1.351279214	NA	9.940975854	NA
Ulmus_americana	T	D	B	C3	N	NA	6.008493935	1.462593518	0.528204286	NA	NA
Ulmus_davidiana	T	D	B	C3	N	NA	6.814673073	1.657234051	NA	6.998002279	NA
Ulmus_glabra	T	D	NA	NA	N	NA	6.549438847	1.403711844	0.473716153	NA	NA
Ulmus_glabra	T	D	NA	NA	N	NA	4.88153993	NA	NA	NA	NA
Ulmus_laciniata	T	D	B	C3	N	1.727270926	7.259211637	NA	NA	6.833092211	NA
Ulmus_laevis	T	D	NA	NA	NA	NA	5.576167368	NA	NA	NA	NA
Ulmus_rubra	T	D	B	C3	N	NA	5.913769994	1.488754715	0.474863685	NA	NA
Ulmus_thomasii	T	D	B	C3	N	NA	6.091384536	1.435808114	0.625927279	NA	NA
Umbellularia_californica	S	E	B	NA	N	NA	8.308435265	1.279934213	NA	6.024774295	8.760576518
Umtiza_listeriana	T	NA	B	C3	Y	NA	6.985647855	1.608626313	NA	NA	NA
Unidentified_composite	H	NA	NA	NA	N	NA	5.691147646	NA	NA	NA	NA
Urera_caracasana	T	D	B	NA	N	1.609462062	6.233886659	1.791760711	NA	10.64303386	22.55919298
Urera_caracasana	S	E	B	NA	N	NA	5.783981811	1.571839476	0.507585034	NA	NA
Urera_elata	S	E	NA	NA	N	NA	4.963624103	1.146507732	0.37326022	NA	NA
Urginea_maritima	H	NA	B	C3	N	NA	7.708712567	1.636828272	NA	7.74095818	9.345516838
Urospermum_dalechampii	H	NA	B	C3	N	NA	5.042908291	1.376610617	NA	NA	NA
Urospermum_dalechampii	H	NA	B	C3	N	NA	4.464732566	1.662239802	NA	NA	NA
Urtica_atrovirens	H	NA	B	C3	N	NA	5.179121792	1.839685088	NA	12.78748494	12.57743691
Urtica_dioica	H	NA	NA	NA	N	NA	4.718375796	NA	NA	NA	NA
Urtica_dioica	H	NA	NA	NA	N	NA	5.117824772	NA	NA	NA	NA
Vaccinium_arboreum	S	NA	B	C3	N	2.833159968	8.136559981	1.086308629	NA	5.58541817	9.208326122
Vaccinium_chalicinum	S	E	NA	C3	N	NA	5.62792356	1.34831151	0.518105018	7.270416726	8.308435265
Vaccinium_corymbosum	S	NA	B	C3	N	2.399022262	7.457478155	1.094070464	NA	5.944536867	8.683007912
Vaccinium_myrtilLoides	S	NA	B	C3	N	2.177442995	7.012799879	1.206255244	0.315088427	8.1014939	NA
Vaccinium_myrtillus	S	D	B	C3	N	1.723001873	5.853289961	1.446599829	NA	7.531666187	10.98136063
Vaccinium_myrtillus	S	D	B	C3	N	1.601804636	5.647029347	1.320299197	NA	7.484522523	NA
Vaccinium_myrtillus	S	D	B	C3	N	NA	5.693224516	1.261842072	0.364665813	NA	NA
Vaccinium_myrtillus	S	D	B	C3	N	1.399944114	6.445117453	1.236379814	NA	NA	NA
Vaccinium_myrtillus	S	D	B	C3	N	NA	3.888155369	1.411132077	NA	NA	NA
